file_a,file_b,cochange_count,jaccard
app/admin/popups/page.tsx,app/api/dashboard/topup-trend/route.ts,2,0.200000
app/admin/popups/page.tsx,app/api/purchase/route.ts,4,0.333333
app/admin/popups/page.tsx,components/BuyButton.tsx,2,0.166667
app/admin/popups/page.tsx,components/DailyTopupSummary.tsx,2,0.153846
app/admin/popups/page.tsx,components/DateRangePicker.tsx,2,0.222222
app/admin/popups/page.tsx,components/HideMainLayout.tsx,2,0.222222
app/admin/popups/page.tsx,components/LiveDateTime.tsx,2,0.181818
app/admin/popups/page.tsx,components/MembersSummary.tsx,2,0.166667
app/admin/popups/page.tsx,components/TopupSummaryWithDateRange.tsx,2,0.222222
app/admin/popups/page.tsx,components/admin/AdminDashboardHeader.tsx,2,0.222222
app/admin/popups/page.tsx,lib/swal.ts,2,0.153846
app/admin/popups/page.tsx,prisma/schema.prisma,2,0.133333
app/admin/popups/page.tsx,prisma/seed-massive.ts,2,0.181818
app/admin/popups/page.tsx,prisma/seed-test-data.ts,2,0.181818
app/admin/promo-codes/page.tsx,app/api/dashboard/members-summary/route.ts,2,0.285714
app/admin/promo-codes/page.tsx,app/api/dashboard/topup-summary/route.ts,2,0.200000
app/admin/promo-codes/page.tsx,app/api/dashboard/topup-trend/route.ts,2,0.333333
app/admin/promo-codes/page.tsx,app/api/purchase/route.ts,2,0.200000
app/admin/promo-codes/page.tsx,components/BuyButton.tsx,2,0.250000
app/admin/promo-codes/page.tsx,components/DailyTopupSummary.tsx,2,0.222222
app/admin/promo-codes/page.tsx,components/DateRangePicker.tsx,2,0.400000
app/admin/promo-codes/page.tsx,components/HideMainLayout.tsx,2,0.400000
app/admin/promo-codes/page.tsx,components/LiveDateTime.tsx,2,0.285714
app/admin/promo-codes/page.tsx,components/MembersSummary.tsx,2,0.250000
app/admin/promo-codes/page.tsx,components/TopupSummaryWithDateRange.tsx,2,0.400000
app/admin/promo-codes/page.tsx,components/admin/AdminDashboardHeader.tsx,2,0.400000
app/admin/promo-codes/page.tsx,lib/swal.ts,2,0.222222
app/admin/promo-codes/page.tsx,prisma/schema.prisma,4,0.444444
app/admin/promo-codes/page.tsx,prisma/seed-massive.ts,2,0.285714
app/admin/promo-codes/page.tsx,prisma/seed-test-data.ts,2,0.285714
app/admin/roles/page.tsx,app/api/dashboard/members-summary/route.ts,2,0.200000
app/admin/roles/page.tsx,app/api/dashboard/topup-summary/route.ts,2,0.153846
app/admin/roles/page.tsx,app/api/dashboard/topup-trend/route.ts,2,0.222222
app/admin/roles/page.tsx,app/api/purchase/route.ts,4,0.363636
app/admin/roles/page.tsx,components/BuyButton.tsx,2,0.181818
app/admin/roles/page.tsx,components/DateRangePicker.tsx,2,0.250000
app/admin/roles/page.tsx,components/HideMainLayout.tsx,2,0.250000
app/admin/roles/page.tsx,components/LiveDateTime.tsx,2,0.200000
app/admin/roles/page.tsx,components/MembersSummary.tsx,2,0.181818
app/admin/roles/page.tsx,components/TopupSummaryWithDateRange.tsx,2,0.250000
app/admin/roles/page.tsx,components/admin/AdminDashboardHeader.tsx,2,0.250000
app/admin/roles/page.tsx,lib/swal.ts,2,0.166667
app/admin/roles/page.tsx,prisma/schema.prisma,2,0.142857
app/admin/roles/page.tsx,prisma/seed-massive.ts,2,0.200000
app/admin/roles/page.tsx,prisma/seed-test-data.ts,2,0.200000
app/admin/users/AdminUsersClient.tsx,app/api/dashboard/members-summary/route.ts,2,0.222222
app/admin/users/AdminUsersClient.tsx,app/api/dashboard/topup-summary/route.ts,2,0.166667
app/admin/users/AdminUsersClient.tsx,app/api/dashboard/topup-trend/route.ts,2,0.250000
app/admin/users/AdminUsersClient.tsx,app/api/purchase/route.ts,2,0.166667
app/admin/users/AdminUsersClient.tsx,components/BuyButton.tsx,2,0.200000
app/admin/users/AdminUsersClient.tsx,components/DailyTopupSummary.tsx,2,0.181818
app/admin/users/AdminUsersClient.tsx,components/DateRangePicker.tsx,2,0.285714
app/admin/users/AdminUsersClient.tsx,components/HideMainLayout.tsx,2,0.285714
app/admin/users/AdminUsersClient.tsx,components/LiveDateTime.tsx,2,0.222222
app/admin/users/AdminUsersClient.tsx,components/MembersSummary.tsx,2,0.200000
app/admin/users/AdminUsersClient.tsx,components/TopupSummaryWithDateRange.tsx,2,0.285714
app/admin/users/AdminUsersClient.tsx,components/admin/AdminDashboardHeader.tsx,2,0.285714
app/admin/users/AdminUsersClient.tsx,lib/swal.ts,2,0.181818
app/admin/users/AdminUsersClient.tsx,prisma/schema.prisma,4,0.363636
app/admin/users/AdminUsersClient.tsx,prisma/seed-massive.ts,2,0.222222
app/admin/users/AdminUsersClient.tsx,prisma/seed-test-data.ts,2,0.222222
app/api/dashboard/members-summary/route.ts,app/dashboard/layout.tsx,2,0.333333
app/api/dashboard/members-summary/route.ts,app/dashboard/topup/page.tsx,2,0.222222
app/api/dashboard/members-summary/route.ts,app/globals.css,2,0.133333
app/api/dashboard/members-summary/route.ts,app/layout.tsx,2,0.133333
app/api/dashboard/members-summary/route.ts,app/shop/page.tsx,2,0.200000
app/api/dashboard/members-summary/route.ts,components/BuyButton.tsx,2,0.285714
app/api/dashboard/members-summary/route.ts,components/DailyTopupSummary.tsx,2,0.250000
app/api/dashboard/members-summary/route.ts,components/DashboardClient.tsx,2,0.333333
app/api/dashboard/members-summary/route.ts,components/DashboardTabs.tsx,2,0.400000
app/api/dashboard/members-summary/route.ts,components/DateRangePicker.tsx,2,0.500000
app/api/dashboard/members-summary/route.ts,components/FeaturedProducts.tsx,2,0.117647
app/api/dashboard/members-summary/route.ts,components/HideMainLayout.tsx,2,0.500000
app/api/dashboard/members-summary/route.ts,components/LiveDateTime.tsx,2,0.333333
app/api/dashboard/members-summary/route.ts,components/MembersSummary.tsx,2,0.285714
app/api/dashboard/members-summary/route.ts,components/ProductActions.tsx,2,0.333333
app/api/dashboard/members-summary/route.ts,components/ProductCard.tsx,2,0.200000
app/api/dashboard/members-summary/route.ts,components/SaleProducts.tsx,2,0.125000
app/api/dashboard/members-summary/route.ts,components/TopupSummaryWithDateRange.tsx,2,0.500000
app/api/dashboard/members-summary/route.ts,components/admin/AdminDashboardHeader.tsx,2,0.500000
app/api/dashboard/members-summary/route.ts,lib/swal.ts,2,0.250000
app/api/dashboard/members-summary/route.ts,prisma/schema.prisma,2,0.200000
app/api/dashboard/members-summary/route.ts,prisma/seed-massive.ts,2,0.333333
app/api/dashboard/members-summary/route.ts,prisma/seed-test-data.ts,2,0.333333
app/api/dashboard/topup-summary/route.ts,app/dashboard/topup/page.tsx,2,0.166667
app/api/dashboard/topup-summary/route.ts,components/BuyButton.tsx,2,0.200000
app/api/dashboard/topup-summary/route.ts,components/DashboardClient.tsx,2,0.222222
app/api/dashboard/topup-summary/route.ts,components/DashboardTabs.tsx,2,0.250000
app/api/dashboard/topup-summary/route.ts,components/DateRangePicker.tsx,2,0.285714
app/api/dashboard/topup-summary/route.ts,components/FeaturedProducts.tsx,2,0.100000
app/api/dashboard/topup-summary/route.ts,components/HideMainLayout.tsx,2,0.285714
app/api/dashboard/topup-summary/route.ts,components/LiveDateTime.tsx,2,0.222222
app/api/dashboard/topup-summary/route.ts,components/ProductActions.tsx,2,0.222222
app/api/dashboard/topup-summary/route.ts,components/ProductCard.tsx,2,0.153846
app/api/dashboard/topup-summary/route.ts,components/SaleProducts.tsx,2,0.105263
app/api/dashboard/topup-summary/route.ts,components/TopupSummaryWithDateRange.tsx,2,0.285714
app/api/dashboard/topup-summary/route.ts,components/admin/AdminDashboardHeader.tsx,2,0.285714
app/api/dashboard/topup-summary/route.ts,lib/swal.ts,2,0.181818
app/api/dashboard/topup-summary/route.ts,prisma/schema.prisma,2,0.153846
app/api/dashboard/topup-summary/route.ts,prisma/seed-massive.ts,2,0.222222
app/api/dashboard/topup-summary/route.ts,prisma/seed-test-data.ts,2,0.222222
app/api/dashboard/topup-trend/route.ts,app/dashboard/layout.tsx,2,0.400000
app/api/dashboard/topup-trend/route.ts,app/dashboard/topup/page.tsx,2,0.250000
app/api/dashboard/topup-trend/route.ts,app/globals.css,2,0.142857
app/api/dashboard/topup-trend/route.ts,app/layout.tsx,2,0.142857
app/api/dashboard/topup-trend/route.ts,app/shop/page.tsx,2,0.222222
app/api/dashboard/topup-trend/route.ts,components/BuyButton.tsx,2,0.333333
app/api/dashboard/topup-trend/route.ts,components/DailyTopupSummary.tsx,2,0.285714
app/api/dashboard/topup-trend/route.ts,components/DashboardClient.tsx,2,0.400000
app/api/dashboard/topup-trend/route.ts,components/DashboardTabs.tsx,2,0.500000
app/api/dashboard/topup-trend/route.ts,components/DateRangePicker.tsx,2,0.666667
app/api/dashboard/topup-trend/route.ts,components/FeaturedProducts.tsx,2,0.125000
app/api/dashboard/topup-trend/route.ts,components/HideMainLayout.tsx,2,0.666667
app/api/dashboard/topup-trend/route.ts,components/LiveDateTime.tsx,2,0.400000
app/api/dashboard/topup-trend/route.ts,components/MembersSummary.tsx,2,0.333333
app/api/dashboard/topup-trend/route.ts,components/ProductActions.tsx,2,0.400000
app/api/dashboard/topup-trend/route.ts,components/ProductCard.tsx,2,0.222222
app/api/dashboard/topup-trend/route.ts,components/SaleProducts.tsx,2,0.133333
app/api/dashboard/topup-trend/route.ts,components/TopupSummaryWithDateRange.tsx,2,0.666667
app/api/dashboard/topup-trend/route.ts,components/admin/AdminDashboardHeader.tsx,2,0.666667
app/api/dashboard/topup-trend/route.ts,lib/swal.ts,2,0.285714
app/api/dashboard/topup-trend/route.ts,prisma/schema.prisma,2,0.222222
app/api/dashboard/topup-trend/route.ts,prisma/seed-massive.ts,2,0.400000
app/api/dashboard/topup-trend/route.ts,prisma/seed-test-data.ts,2,0.400000
app/api/purchase/route.ts,app/dashboard/layout.tsx,2,0.222222
app/api/purchase/route.ts,app/dashboard/topup/page.tsx,2,0.166667
app/api/purchase/route.ts,app/globals.css,2,0.111111
app/api/purchase/route.ts,app/shop/page.tsx,2,0.153846
app/api/purchase/route.ts,components/BuyButton.tsx,2,0.200000
app/api/purchase/route.ts,components/DailyTopupSummary.tsx,2,0.181818
app/api/purchase/route.ts,components/DashboardClient.tsx,2,0.222222
app/api/purchase/route.ts,components/DashboardTabs.tsx,2,0.250000
app/api/purchase/route.ts,components/DateRangePicker.tsx,2,0.285714
app/api/purchase/route.ts,components/FeaturedProducts.tsx,4,0.222222
app/api/purchase/route.ts,components/HideMainLayout.tsx,2,0.285714
app/api/purchase/route.ts,components/LiveDateTime.tsx,2,0.222222
app/api/purchase/route.ts,components/MembersSummary.tsx,2,0.200000
app/api/purchase/route.ts,components/ProductActions.tsx,2,0.222222
app/api/purchase/route.ts,components/ProductCard.tsx,4,0.363636
app/api/purchase/route.ts,components/SaleProducts.tsx,4,0.235294
app/api/purchase/route.ts,components/TopupSummaryWithDateRange.tsx,2,0.285714
app/api/purchase/route.ts,components/admin/AdminDashboardHeader.tsx,2,0.285714
app/api/purchase/route.ts,lib/swal.ts,2,0.181818
app/api/purchase/route.ts,prisma/schema.prisma,2,0.153846
app/api/purchase/route.ts,prisma/seed-massive.ts,2,0.222222
app/api/purchase/route.ts,prisma/seed-test-data.ts,2,0.222222
app/dashboard/layout.tsx,components/BuyButton.tsx,2,0.285714
app/dashboard/layout.tsx,components/DailyTopupSummary.tsx,2,0.250000
app/dashboard/layout.tsx,components/DateRangePicker.tsx,2,0.500000
app/dashboard/layout.tsx,components/HideMainLayout.tsx,2,0.500000
app/dashboard/layout.tsx,components/LiveDateTime.tsx,2,0.333333
app/dashboard/layout.tsx,components/MembersSummary.tsx,2,0.285714
app/dashboard/layout.tsx,components/TopupSummaryWithDateRange.tsx,2,0.500000
app/dashboard/layout.tsx,components/admin/AdminDashboardHeader.tsx,2,0.500000
app/dashboard/layout.tsx,lib/swal.ts,2,0.250000
app/dashboard/layout.tsx,prisma/schema.prisma,2,0.200000
app/dashboard/layout.tsx,prisma/seed-massive.ts,2,0.333333
app/dashboard/layout.tsx,prisma/seed-test-data.ts,2,0.333333
app/dashboard/topup/page.tsx,components/BuyButton.tsx,2,0.200000
app/dashboard/topup/page.tsx,components/DateRangePicker.tsx,2,0.285714
app/dashboard/topup/page.tsx,components/HideMainLayout.tsx,2,0.285714
app/dashboard/topup/page.tsx,components/LiveDateTime.tsx,2,0.222222
app/dashboard/topup/page.tsx,components/MembersSummary.tsx,2,0.200000
app/dashboard/topup/page.tsx,components/TopupSummaryWithDateRange.tsx,2,0.285714
app/dashboard/topup/page.tsx,components/admin/AdminDashboardHeader.tsx,2,0.285714
app/dashboard/topup/page.tsx,lib/swal.ts,2,0.181818
app/dashboard/topup/page.tsx,prisma/schema.prisma,2,0.153846
app/dashboard/topup/page.tsx,prisma/seed-massive.ts,2,0.222222
app/dashboard/topup/page.tsx,prisma/seed-test-data.ts,2,0.222222
app/globals.css,components/BuyButton.tsx,2,0.125000
app/globals.css,components/DateRangePicker.tsx,2,0.153846
app/globals.css,components/HideMainLayout.tsx,2,0.153846
app/globals.css,components/TopupSummaryWithDateRange.tsx,2,0.153846
app/globals.css,components/admin/AdminDashboardHeader.tsx,2,0.153846
app/globals.css,lib/swal.ts,2,0.117647
app/layout.tsx,components/BuyButton.tsx,2,0.125000
app/layout.tsx,components/DateRangePicker.tsx,2,0.153846
app/layout.tsx,components/HideMainLayout.tsx,2,0.153846
app/layout.tsx,components/TopupSummaryWithDateRange.tsx,2,0.153846
app/layout.tsx,components/admin/AdminDashboardHeader.tsx,2,0.153846
app/shop/page.tsx,components/BuyButton.tsx,2,0.181818
app/shop/page.tsx,components/DateRangePicker.tsx,2,0.250000
app/shop/page.tsx,components/HideMainLayout.tsx,2,0.250000
app/shop/page.tsx,components/LiveDateTime.tsx,2,0.200000
app/shop/page.tsx,components/TopupSummaryWithDateRange.tsx,2,0.250000
app/shop/page.tsx,components/admin/AdminDashboardHeader.tsx,2,0.250000
app/shop/page.tsx,prisma/schema.prisma,2,0.142857
app/shop/page.tsx,prisma/seed-massive.ts,2,0.200000
app/shop/page.tsx,prisma/seed-test-data.ts,2,0.200000
components/BuyButton.tsx,components/DailyTopupSummary.tsx,2,0.222222
components/BuyButton.tsx,components/DashboardClient.tsx,2,0.285714
components/BuyButton.tsx,components/DashboardTabs.tsx,2,0.333333
components/BuyButton.tsx,components/DateRangePicker.tsx,2,0.400000
components/BuyButton.tsx,components/HideMainLayout.tsx,2,0.400000
components/BuyButton.tsx,components/LiveDateTime.tsx,2,0.285714
components/BuyButton.tsx,components/MembersSummary.tsx,2,0.250000
components/BuyButton.tsx,components/TopupSummaryWithDateRange.tsx,2,0.400000
components/BuyButton.tsx,components/admin/AdminDashboardHeader.tsx,2,0.400000
components/BuyButton.tsx,lib/swal.ts,4,0.571429
components/BuyButton.tsx,prisma/schema.prisma,4,0.444444
components/BuyButton.tsx,prisma/seed-massive.ts,2,0.285714
components/BuyButton.tsx,prisma/seed-test-data.ts,2,0.285714
components/DailyTopupSummary.tsx,components/DashboardClient.tsx,2,0.250000
components/DailyTopupSummary.tsx,components/DashboardTabs.tsx,2,0.285714
components/DailyTopupSummary.tsx,components/DateRangePicker.tsx,2,0.333333
components/DailyTopupSummary.tsx,components/FeaturedProducts.tsx,2,0.105263
components/DailyTopupSummary.tsx,components/HideMainLayout.tsx,2,0.333333
components/DailyTopupSummary.tsx,components/ProductActions.tsx,2,0.250000
components/DailyTopupSummary.tsx,components/ProductCard.tsx,2,0.166667
components/DailyTopupSummary.tsx,components/SaleProducts.tsx,2,0.111111
components/DailyTopupSummary.tsx,components/TopupSummaryWithDateRange.tsx,2,0.333333
components/DailyTopupSummary.tsx,components/admin/AdminDashboardHeader.tsx,2,0.333333
components/DailyTopupSummary.tsx,lib/swal.ts,2,0.200000
components/DashboardClient.tsx,components/DateRangePicker.tsx,2,0.500000
components/DashboardClient.tsx,components/HideMainLayout.tsx,2,0.500000
components/DashboardClient.tsx,components/LiveDateTime.tsx,2,0.333333
components/DashboardClient.tsx,components/MembersSummary.tsx,2,0.285714
components/DashboardClient.tsx,components/TopupSummaryWithDateRange.tsx,2,0.500000
components/DashboardClient.tsx,components/admin/AdminDashboardHeader.tsx,2,0.500000
components/DashboardClient.tsx,lib/swal.ts,2,0.250000
components/DashboardClient.tsx,prisma/schema.prisma,2,0.200000
components/DashboardClient.tsx,prisma/seed-massive.ts,2,0.333333
components/DashboardClient.tsx,prisma/seed-test-data.ts,2,0.333333
components/DashboardTabs.tsx,components/DateRangePicker.tsx,2,0.666667
components/DashboardTabs.tsx,components/HideMainLayout.tsx,2,0.666667
components/DashboardTabs.tsx,components/LiveDateTime.tsx,2,0.400000
components/DashboardTabs.tsx,components/MembersSummary.tsx,2,0.333333
components/DashboardTabs.tsx,components/TopupSummaryWithDateRange.tsx,2,0.666667
components/DashboardTabs.tsx,components/admin/AdminDashboardHeader.tsx,2,0.666667
components/DashboardTabs.tsx,lib/swal.ts,2,0.285714
components/DashboardTabs.tsx,prisma/schema.prisma,2,0.222222
components/DashboardTabs.tsx,prisma/seed-massive.ts,2,0.400000
components/DashboardTabs.tsx,prisma/seed-test-data.ts,2,0.400000
components/DateRangePicker.tsx,components/FeaturedProducts.tsx,2,0.133333
components/DateRangePicker.tsx,components/HideMainLayout.tsx,2,1.000000
components/DateRangePicker.tsx,components/LiveDateTime.tsx,2,0.500000
components/DateRangePicker.tsx,components/MembersSummary.tsx,2,0.400000
components/DateRangePicker.tsx,components/ProductActions.tsx,2,0.500000
components/DateRangePicker.tsx,components/ProductCard.tsx,2,0.250000
components/DateRangePicker.tsx,components/SaleProducts.tsx,2,0.142857
components/DateRangePicker.tsx,components/TopupSummaryWithDateRange.tsx,2,1.000000
components/DateRangePicker.tsx,components/admin/AdminDashboardHeader.tsx,2,1.000000
components/DateRangePicker.tsx,lib/swal.ts,2,0.333333
components/DateRangePicker.tsx,prisma/schema.prisma,2,0.250000
components/DateRangePicker.tsx,prisma/seed-massive.ts,2,0.500000
components/DateRangePicker.tsx,prisma/seed-test-data.ts,2,0.500000
components/FeaturedProducts.tsx,components/HideMainLayout.tsx,2,0.133333
components/FeaturedProducts.tsx,components/LiveDateTime.tsx,2,0.117647
components/FeaturedProducts.tsx,components/MembersSummary.tsx,2,0.111111
components/FeaturedProducts.tsx,components/TopupSummaryWithDateRange.tsx,2,0.133333
components/FeaturedProducts.tsx,components/admin/AdminDashboardHeader.tsx,2,0.133333
components/FeaturedProducts.tsx,lib/swal.ts,4,0.235294
components/FeaturedProducts.tsx,prisma/schema.prisma,6,0.352941
components/FeaturedProducts.tsx,prisma/seed-massive.ts,2,0.117647
components/FeaturedProducts.tsx,prisma/seed-test-data.ts,2,0.117647
components/HideMainLayout.tsx,components/LiveDateTime.tsx,2,0.500000
components/HideMainLayout.tsx,components/MembersSummary.tsx,2,0.400000
components/HideMainLayout.tsx,components/ProductActions.tsx,2,0.500000
components/HideMainLayout.tsx,components/ProductCard.tsx,2,0.250000
components/HideMainLayout.tsx,components/SaleProducts.tsx,2,0.142857
components/HideMainLayout.tsx,components/TopupSummaryWithDateRange.tsx,2,1.000000
components/HideMainLayout.tsx,components/admin/AdminDashboardHeader.tsx,2,1.000000
components/HideMainLayout.tsx,lib/swal.ts,2,0.333333
components/HideMainLayout.tsx,prisma/schema.prisma,2,0.250000
components/HideMainLayout.tsx,prisma/seed-massive.ts,2,0.500000
components/HideMainLayout.tsx,prisma/seed-test-data.ts,2,0.500000
components/LiveDateTime.tsx,components/ProductActions.tsx,2,0.333333
components/LiveDateTime.tsx,components/ProductCard.tsx,2,0.200000
components/LiveDateTime.tsx,components/SaleProducts.tsx,2,0.125000
components/LiveDateTime.tsx,components/TopupSummaryWithDateRange.tsx,2,0.500000
components/LiveDateTime.tsx,components/admin/AdminDashboardHeader.tsx,2,0.500000
components/LiveDateTime.tsx,lib/swal.ts,2,0.250000
components/MembersSummary.tsx,components/ProductActions.tsx,2,0.285714
components/MembersSummary.tsx,components/ProductCard.tsx,2,0.181818
components/MembersSummary.tsx,components/SaleProducts.tsx,2,0.117647
components/MembersSummary.tsx,components/TopupSummaryWithDateRange.tsx,2,0.400000
components/MembersSummary.tsx,components/admin/AdminDashboardHeader.tsx,2,0.400000
components/MembersSummary.tsx,lib/swal.ts,2,0.222222
components/ProductActions.tsx,components/TopupSummaryWithDateRange.tsx,2,0.500000
components/ProductActions.tsx,components/admin/AdminDashboardHeader.tsx,2,0.500000
components/ProductActions.tsx,lib/swal.ts,2,0.250000
components/ProductActions.tsx,prisma/schema.prisma,2,0.200000
components/ProductActions.tsx,prisma/seed-massive.ts,2,0.333333
components/ProductActions.tsx,prisma/seed-test-data.ts,2,0.333333
components/ProductCard.tsx,components/TopupSummaryWithDateRange.tsx,2,0.250000
components/ProductCard.tsx,components/admin/AdminDashboardHeader.tsx,2,0.250000
components/ProductCard.tsx,lib/swal.ts,2,0.166667
components/ProductCard.tsx,prisma/schema.prisma,4,0.333333
components/ProductCard.tsx,prisma/seed-massive.ts,2,0.200000
components/ProductCard.tsx,prisma/seed-test-data.ts,2,0.200000
components/SaleProducts.tsx,components/TopupSummaryWithDateRange.tsx,2,0.142857
components/SaleProducts.tsx,components/admin/AdminDashboardHeader.tsx,2,0.142857
components/SaleProducts.tsx,lib/swal.ts,4,0.250000
components/SaleProducts.tsx,prisma/schema.prisma,6,0.375000
components/SaleProducts.tsx,prisma/seed-massive.ts,2,0.125000
components/SaleProducts.tsx,prisma/seed-test-data.ts,2,0.125000
components/TopupSummaryWithDateRange.tsx,components/admin/AdminDashboardHeader.tsx,2,1.000000
components/TopupSummaryWithDateRange.tsx,lib/swal.ts,2,0.333333
components/TopupSummaryWithDateRange.tsx,prisma/schema.prisma,2,0.250000
components/TopupSummaryWithDateRange.tsx,prisma/seed-massive.ts,2,0.500000
components/TopupSummaryWithDateRange.tsx,prisma/seed-test-data.ts,2,0.500000
components/admin/AdminDashboardHeader.tsx,lib/swal.ts,2,0.333333
components/admin/AdminDashboardHeader.tsx,prisma/schema.prisma,2,0.250000
components/admin/AdminDashboardHeader.tsx,prisma/seed-massive.ts,2,0.500000
components/admin/AdminDashboardHeader.tsx,prisma/seed-test-data.ts,2,0.500000
lib/swal.ts,prisma/schema.prisma,4,0.400000
lib/swal.ts,prisma/seed-massive.ts,2,0.250000
lib/swal.ts,prisma/seed-test-data.ts,2,0.250000
app/admin/audit-logs/page.tsx,app/api/admin/help/[id]/route.ts,2,0.142857
app/admin/audit-logs/page.tsx,app/api/admin/help/route.ts,2,0.142857
app/admin/audit-logs/page.tsx,app/api/admin/popups/[id]/route.ts,2,0.181818
app/admin/audit-logs/page.tsx,app/api/admin/users/[id]/route.ts,2,0.133333
app/admin/audit-logs/page.tsx,app/api/login/route.ts,2,0.181818
app/admin/audit-logs/page.tsx,app/api/upload/route.ts,2,0.142857
app/admin/audit-logs/page.tsx,components/AnnouncementPopup.tsx,2,0.153846
app/admin/audit-logs/page.tsx,package.json,4,0.190476
app/admin/audit-logs/page.tsx,public/uploads/products/1770568049552-iaxo6p.png,2,0.200000
app/admin/audit-logs/page.tsx,public/uploads/products/1770568136999-6e6oex.png,2,0.200000
app/admin/audit-logs/page.tsx,public/uploads/products/1770569587171-irbt9f.png,2,0.200000
app/admin/audit-logs/page.tsx,public/uploads/products/1770569599752-tgua06.png,2,0.200000
app/admin/news/page.tsx,app/api/admin/help/[id]/route.ts,4,0.250000
app/admin/news/page.tsx,app/api/admin/help/route.ts,4,0.250000
app/admin/news/page.tsx,app/api/admin/popups/[id]/route.ts,2,0.133333
app/admin/news/page.tsx,app/api/admin/users/[id]/route.ts,4,0.235294
app/admin/news/page.tsx,app/api/login/route.ts,2,0.133333
app/admin/news/page.tsx,app/api/register/route.ts,2,0.117647
app/admin/news/page.tsx,components/AnnouncementPopup.tsx,2,0.117647
app/admin/news/page.tsx,public/uploads/products/1770568049552-iaxo6p.png,2,0.142857
app/admin/news/page.tsx,public/uploads/products/1770568136999-6e6oex.png,2,0.142857
app/admin/news/page.tsx,public/uploads/products/1770569587171-irbt9f.png,2,0.142857
app/admin/news/page.tsx,public/uploads/products/1770569599752-tgua06.png,2,0.142857
app/admin/popups/page.tsx,app/api/admin/help/[id]/route.ts,2,0.153846
app/admin/popups/page.tsx,app/api/admin/help/route.ts,2,0.153846
app/admin/popups/page.tsx,app/api/admin/popups/[id]/route.ts,2,0.200000
app/admin/popups/page.tsx,app/api/admin/users/[id]/route.ts,2,0.142857
app/admin/popups/page.tsx,app/api/login/route.ts,2,0.200000
app/admin/popups/page.tsx,app/api/register/route.ts,2,0.166667
app/admin/popups/page.tsx,components/AnnouncementPopup.tsx,2,0.166667
app/admin/popups/page.tsx,public/uploads/products/1770568049552-iaxo6p.png,2,0.222222
app/admin/popups/page.tsx,public/uploads/products/1770568136999-6e6oex.png,2,0.222222
app/admin/popups/page.tsx,public/uploads/products/1770569587171-irbt9f.png,2,0.222222
app/admin/popups/page.tsx,public/uploads/products/1770569599752-tgua06.png,2,0.222222
app/admin/products/[id]/edit/page.tsx,app/api/admin/help/[id]/route.ts,2,0.153846
app/admin/products/[id]/edit/page.tsx,app/api/admin/help/route.ts,2,0.153846
app/admin/products/[id]/edit/page.tsx,app/api/admin/popups/[id]/route.ts,2,0.200000
app/admin/products/[id]/edit/page.tsx,app/api/admin/users/[id]/route.ts,4,0.333333
app/admin/products/[id]/edit/page.tsx,app/api/login/route.ts,2,0.200000
app/admin/products/[id]/edit/page.tsx,app/api/register/route.ts,2,0.166667
app/admin/products/[id]/edit/page.tsx,components/AnnouncementPopup.tsx,2,0.166667
app/admin/products/[id]/edit/page.tsx,package.json,2,0.090909
app/admin/products/[id]/edit/page.tsx,public/uploads/products/1770568049552-iaxo6p.png,2,0.222222
app/admin/products/[id]/edit/page.tsx,public/uploads/products/1770568136999-6e6oex.png,2,0.222222
app/admin/products/[id]/edit/page.tsx,public/uploads/products/1770569587171-irbt9f.png,2,0.222222
app/admin/products/[id]/edit/page.tsx,public/uploads/products/1770569599752-tgua06.png,2,0.222222
app/admin/products/new/page.tsx,app/api/admin/help/[id]/route.ts,2,0.166667
app/admin/products/new/page.tsx,app/api/admin/help/route.ts,2,0.166667
app/admin/products/new/page.tsx,app/api/admin/popups/[id]/route.ts,2,0.222222
app/admin/products/new/page.tsx,app/api/admin/users/[id]/route.ts,4,0.363636
app/admin/products/new/page.tsx,app/api/login/route.ts,2,0.222222
app/admin/products/new/page.tsx,app/api/purchase/route.ts,2,0.153846
app/admin/products/new/page.tsx,app/api/register/route.ts,2,0.181818
app/admin/products/new/page.tsx,components/AnnouncementPopup.tsx,2,0.181818
app/admin/products/new/page.tsx,package.json,2,0.095238
app/admin/products/new/page.tsx,public/uploads/products/1770568049552-iaxo6p.png,2,0.250000
app/admin/products/new/page.tsx,public/uploads/products/1770568136999-6e6oex.png,2,0.250000
app/admin/products/new/page.tsx,public/uploads/products/1770569587171-irbt9f.png,2,0.250000
app/admin/products/new/page.tsx,public/uploads/products/1770569599752-tgua06.png,2,0.250000
app/admin/roles/page.tsx,app/api/admin/help/[id]/route.ts,2,0.166667
app/admin/roles/page.tsx,app/api/admin/help/route.ts,2,0.166667
app/admin/roles/page.tsx,app/api/admin/popups/[id]/route.ts,2,0.222222
app/admin/roles/page.tsx,app/api/admin/users/[id]/route.ts,2,0.153846
app/admin/roles/page.tsx,app/api/login/route.ts,2,0.222222
app/admin/roles/page.tsx,app/api/register/route.ts,2,0.181818
app/admin/roles/page.tsx,app/api/upload/route.ts,2,0.166667
app/admin/roles/page.tsx,package.json,2,0.095238
app/admin/roles/page.tsx,public/uploads/products/1770568049552-iaxo6p.png,2,0.250000
app/admin/roles/page.tsx,public/uploads/products/1770568136999-6e6oex.png,2,0.250000
app/admin/roles/page.tsx,public/uploads/products/1770569587171-irbt9f.png,2,0.250000
